datetime,date,hour,day_of_week,is_weekend,is_holiday,season,temperature,humidity,load
2022-01-14 04:00:00,2022-01-14,4,4,False,False,winter,2.9,60.0,1768.07
2022-01-14 05:00:00,2022-01-14,5,4,False,False,winter,2.4,58.0,1922.02
2022-01-14 06:00:00,2022-01-14,6,4,False,False,winter,-1.1,64.0,2103.3
2022-01-14 07:00:00,2022-01-14,7,4,False,False,winter,2.9,77.0,2340.88
2022-01-14 08:00:00,2022-01-14,8,4,False,False,winter,-0.6,68.0,2491.75
2022-01-14 09:00:00,2022-01-14,9,4,False,False,winter,1.8,67.0,2494.84
2022-01-14 10:00:00,2022-01-14,10,4,False,False,winter,5.3,68.0,2028.14
2022-01-14 11:00:00,2022-01-14,11,4,False,False,winter,5.1,65.0,2092.03
2022-01-14 12:00:00,2022-01-14,12,4,False,False,winter,6.2,51.0,2125.0
2022-01-14 13:00:00,2022-01-14,13,4,False,False,winter,8.3,61.0,2026.51
2022-01-14 14:00:00,2022-01-14,14,4,False,False,winter,11.3,55.0,1797.59
2022-01-14 15:00:00,2022-01-14,15,4,False,False,winter,10.1,63.0,1982.2
2022-01-14 16:00:00,2022-01-14,16,4,False,False,winter,9.3,72.0,2027.58
2022-01-14 17:00:00,2022-01-14,17,4,False,False,winter,9.6,64.0,2274.89
2022-01-14 18:00:00,2022-01-14,18,4,False,False,winter,12.3,59.0,1701.37
2022-01-14 19:00:00,2022-01-14,19,4,False,False,winter,13.0,50.0,2032.3
2022-01-14 20:00:00,2022-01-14,20,4,False,False,winter,7.2,52.0,2216.2
2022-01-14 21:00:00,2022-01-14,21,4,False,False,winter,13.4,50.0,1970.15
2022-01-14 22:00:00,2022-01-14,22,4,False,False,winter,10.4,44.0,1767.48
2022-01-14 23:00:00,2022-01-14,23,4,False,False,winter,7.6,64.0,1809.29
2022-01-15 00:00:00,2022-01-15,0,5,True,True,winter,9.3,58.0,1127.42
2022-01-15 01:00:00,2022-01-15,1,5,True,True,winter,5.1,61.0,1401.68
2022-01-15 02:00:00,2022-01-15,2,5,True,True,winter,7.0,64.0,1327.61
2022-01-15 03:00:00,2022-01-15,3,5,True,True,winter,9.4,65.0,1230.98
2022-01-15 04:00:00,2022-01-15,4,5,True,True,winter,6.8,65.0,1317.25
2022-01-15 05:00:00,2022-01-15,5,5,True,True,winter,6.3,64.0,1251.72
2022-01-15 06:00:00,2022-01-15,6,5,True,True,winter,3.4,48.0,1407.57
2022-01-15 07:00:00,2022-01-15,7,5,True,True,winter,3.4,60.0,1945.11
2022-01-15 08:00:00,2022-01-15,8,5,True,True,winter,4.8,77.0,1832.55
2022-01-15 09:00:00,2022-01-15,9,5,True,True,winter,3.1,55.0,2036.2
2022-01-15 10:00:00,2022-01-15,10,5,True,True,winter,2.2,71.0,1884.49
2022-01-15 11:00:00,2022-01-15,11,5,True,True,winter,4.7,59.0,1806.68
2022-01-15 12:00:00,2022-01-15,12,5,True,True,winter,7.3,66.0,1638.39
2022-01-15 13:00:00,2022-01-15,13,5,True,True,winter,5.2,75.0,1663.08
2022-01-15 14:00:00,2022-01-15,14,5,True,True,winter,7.8,52.0,1465.34
2022-01-15 15:00:00,2022-01-15,15,5,True,True,winter,9.1,67.0,1508.82
2022-01-15 16:00:00,2022-01-15,16,5,True,True,winter,8.7,60.0,1469.6
2022-01-15 17:00:00,2022-01-15,17,5,True,True,winter,10.4,61.0,1717.55
2022-01-15 18:00:00,2022-01-15,18,5,True,True,winter,12.9,63.0,1619.45
2022-01-15 19:00:00,2022-01-15,19,5,True,True,winter,9.7,64.0,1899.64
2022-01-15 20:00:00,2022-01-15,20,5,True,True,winter,8.0,66.0,1736.18
2022-01-15 21:00:00,2022-01-15,21,5,True,True,winter,13.6,48.0,1515.44
2022-01-15 22:00:00,2022-01-15,22,5,True,True,winter,10.7,59.0,1262.65
2022-01-15 23:00:00,2022-01-15,23,5,True,True,winter,12.5,68.0,1167.1
2022-01-16 00:00:00,2022-01-16,0,6,True,True,winter,10.7,63.0,1076.84
2022-01-16 01:00:00,2022-01-16,1,6,True,True,winter,10.5,49.0,1152.46
2022-01-16 02:00:00,2022-01-16,2,6,True,True,winter,6.2,62.0,1326.74
2022-01-16 03:00:00,2022-01-16,3,6,True,True,winter,7.3,55.0,1337.11
2022-01-16 04:00:00,2022-01-16,4,6,True,True,winter,8.3,63.0,1256.02
2022-01-16 05:00:00,2022-01-16,5,6,True,True,winter,5.0,59.0,1377.41
2022-01-16 06:00:00,2022-01-16,6,6,True,True,winter,1.7,64.0,1663.78
2022-01-16 07:00:00,2022-01-16,7,6,True,True,winter,3.7,68.0,1904.87
2022-01-16 08:00:00,2022-01-16,8,6,True,True,winter,2.7,56.0,1960.81
2022-01-16 09:00:00,2022-01-16,9,6,True,True,winter,1.1,66.0,2071.95
2022-01-16 10:00:00,2022-01-16,10,6,True,True,winter,1.0,63.0,1993.77
2022-01-16 11:00:00,2022-01-16,11,6,True,True,winter,4.5,52.0,1701.75
2022-01-16 12:00:00,2022-01-16,12,6,True,True,winter,4.5,52.0,1560.91
2022-01-16 13:00:00,2022-01-16,13,6,True,True,winter,8.5,64.0,1547.55
2022-01-16 14:00:00,2022-01-16,14,6,True,True,winter,8.3,55.0,1600.79
2022-01-16 15:00:00,2022-01-16,15,6,True,True,winter,10.1,57.0,1397.26
2022-01-16 16:00:00,2022-01-16,16,6,True,True,winter,8.2,54.0,1511.55
2022-01-16 17:00:00,2022-01-16,17,6,True,True,winter,12.1,49.0,1635.85
2022-01-16 18:00:00,2022-01-16,18,6,True,True,winter,9.6,58.0,1782.55
2022-01-16 19:00:00,2022-01-16,19,6,True,True,winter,10.5,61.0,1668.87
2022-01-16 20:00:00,2022-01-16,20,6,True,True,winter,15.5,49.0,1497.21
2022-01-16 21:00:00,2022-01-16,21,6,True,True,winter,12.0,63.0,1634.78
2022-01-16 22:00:00,2022-01-16,22,6,True,True,winter,10.6,63.0,1223.23
2022-01-16 23:00:00,2022-01-16,23,6,True,True,winter,12.9,53.0,1024.07
2022-01-17 00:00:00,2022-01-17,0,0,False,False,winter,12.5,52.0,1340.29
2022-01-17 01:00:00,2022-01-17,1,0,False,False,winter,7.9,57.0,1565.11
2022-01-17 02:00:00,2022-01-17,2,0,False,False,winter,8.4,52.0,1647.43
2022-01-17 03:00:00,2022-01-17,3,0,False,False,winter,5.6,61.0,1734.83
2022-01-17 04:00:00,2022-01-17,4,0,False,False,winter,5.0,66.0,1793.65
2022-01-17 05:00:00,2022-01-17,5,0,False,False,winter,3.3,55.0,1685.61
2022-01-17 06:00:00,2022-01-17,6,0,False,False,winter,4.7,70.0,1769.78
2022-01-17 07:00:00,2022-01-17,7,0,False,False,winter,2.2,75.0,2474.6
2022-01-17 08:00:00,2022-01-17,8,0,False,False,winter,4.3,67.0,2474.46
2022-01-17 09:00:00,2022-01-17,9,0,False,False,winter,2.2,59.0,2571.44
2022-01-17 10:00:00,2022-01-17,10,0,False,False,winter,3.0,76.0,2312.9
2022-01-17 11:00:00,2022-01-17,11,0,False,False,winter,8.3,51.0,1719.03
2022-01-17 12:00:00,2022-01-17,12,0,False,False,winter,3.3,60.0,2158.93
2022-01-17 13:00:00,2022-01-17,13,0,False,False,winter,8.1,45.0,1985.01
2022-01-17 14:00:00,2022-01-17,14,0,False,False,winter,6.9,58.0,1937.52
2022-01-17 15:00:00,2022-01-17,15,0,False,False,winter,7.7,60.0,1977.47
2022-01-17 16:00:00,2022-01-17,16,0,False,False,winter,8.8,78.0,1862.3
2022-01-17 17:00:00,2022-01-17,17,0,False,False,winter,11.8,59.0,1980.46
2022-01-17 18:00:00,2022-01-17,18,0,False,False,winter,13.4,42.0,1858.4
2022-01-17 19:00:00,2022-01-17,19,0,False,False,winter,12.5,56.0,2037.32
2022-01-17 20:00:00,2022-01-17,20,0,False,False,winter,16.3,55.0,1826.07
2022-01-17 21:00:00,2022-01-17,21,0,False,False,winter,10.1,68.0,1872.68
2022-01-17 22:00:00,2022-01-17,22,0,False,False,winter,10.0,66.0,1676.15
2022-01-17 23:00:00,2022-01-17,23,0,False,False,winter,10.5,50.0,1694.27
2022-01-18 00:00:00,2022-01-18,0,1,False,False,winter,4.1,73.0,1741.4
2022-01-18 01:00:00,2022-01-18,1,1,False,False,winter,6.1,56.0,1729.98
2022-01-18 02:00:00,2022-01-18,2,1,False,False,winter,6.0,58.0,1811.4
2022-01-18 03:00:00,2022-01-18,3,1,False,False,winter,5.9,54.0,1692.07
2022-01-18 04:00:00,2022-01-18,4,1,False,False,winter,4.6,44.0,1603.23
2022-01-18 05:00:00,2022-01-18,5,1,False,False,winter,-2.3,60.0,1967.13
2022-01-18 06:00:00,2022-01-18,6,1,False,False,winter,0.4,52.0,1971.99
2022-01-18 07:00:00,2022-01-18,7,1,False,False,winter,-0.2,66.0,2263.5
2022-01-18 08:00:00,2022-01-18,8,1,False,False,winter,1.2,58.0,2496.44
2022-01-18 09:00:00,2022-01-18,9,1,False,False,winter,2.3,77.0,2603.95
2022-01-18 10:00:00,2022-01-18,10,1,False,False,winter,2.1,64.0,2110.9
2022-01-18 11:00:00,2022-01-18,11,1,False,False,winter,-0.4,68.0,2294.78
2022-01-18 12:00:00,2022-01-18,12,1,False,False,winter,8.0,63.0,2004.35
2022-01-18 13:00:00,2022-01-18,13,1,False,False,winter,5.6,63.0,2264.07
2022-01-18 14:00:00,2022-01-18,14,1,False,False,winter,4.8,52.0,2226.54
2022-01-18 15:00:00,2022-01-18,15,1,False,False,winter,8.3,63.0,1880.25
2022-01-18 16:00:00,2022-01-18,16,1,False,False,winter,10.1,58.0,1928.7
2022-01-18 17:00:00,2022-01-18,17,1,False,False,winter,9.3,58.0,2126.07
2022-01-18 18:00:00,2022-01-18,18,1,False,False,winter,8.5,52.0,2208.58
2022-01-18 19:00:00,2022-01-18,19,1,False,False,winter,12.6,58.0,1878.75
2022-01-18 20:00:00,2022-01-18,20,1,False,False,winter,9.8,44.0,2115.43
2022-01-18 21:00:00,2022-01-18,21,1,False,False,winter,10.1,51.0,2131.25
2022-01-18 22:00:00,2022-01-18,22,1,False,False,winter,13.3,58.0,1474.2
2022-01-18 23:00:00,2022-01-18,23,1,False,False,winter,12.5,56.0,1573.87
2022-01-19 00:00:00,2022-01-19,0,2,False,False,winter,4.3,84.0,1886.01
2022-01-19 01:00:00,2022-01-19,1,2,False,False,winter,9.6,63.0,1542.5
2022-01-19 02:00:00,2022-01-19,2,2,False,False,winter,9.0,73.0,1435.79
2022-01-19 03:00:00,2022-01-19,3,2,False,False,winter,7.6,39.0,1574.79
2022-01-19 04:00:00,2022-01-19,4,2,False,False,winter,-1.5,74.0,1928.86
2022-01-19 05:00:00,2022-01-19,5,2,False,False,winter,0.6,47.0,1657.57
2022-01-19 06:00:00,2022-01-19,6,2,False,False,winter,0.8,54.0,1770.01
2022-01-19 07:00:00,2022-01-19,7,2,False,False,winter,5.9,58.0,1999.45
2022-01-19 08:00:00,2022-01-19,8,2,False,False,winter,2.2,57.0,2295.33
2022-01-19 09:00:00,2022-01-19,9,2,False,False,winter,3.7,61.0,2298.82
2022-01-19 10:00:00,2022-01-19,10,2,False,False,winter,0.3,69.0,2199.09
2022-01-19 11:00:00,2022-01-19,11,2,False,False,winter,6.9,57.0,1929.96
2022-01-19 12:00:00,2022-01-19,12,2,False,False,winter,6.6,56.0,2031.93
2022-01-19 13:00:00,2022-01-19,13,2,False,False,winter,5.2,72.0,1995.89
2022-01-19 14:00:00,2022-01-19,14,2,False,False,winter,10.7,59.0,1943.68
2022-01-19 15:00:00,2022-01-19,15,2,False,False,winter,8.6,58.0,1924.21
2022-01-19 16:00:00,2022-01-19,16,2,False,False,winter,10.6,69.0,1799.8
2022-01-19 17:00:00,2022-01-19,17,2,False,False,winter,8.9,68.0,2084.21
2022-01-19 18:00:00,2022-01-19,18,2,False,False,winter,10.4,53.0,2330.24
2022-01-19 19:00:00,2022-01-19,19,2,False,False,winter,14.1,69.0,1904.92
2022-01-19 20:00:00,2022-01-19,20,2,False,False,winter,14.4,62.0,1720.66
2022-01-19 21:00:00,2022-01-19,21,2,False,False,winter,15.8,57.0,1739.39
2022-01-19 22:00:00,2022-01-19,22,2,False,False,winter,8.3,70.0,1748.45
2022-01-19 23:00:00,2022-01-19,23,2,False,False,winter,10.4,56.0,1720.72
2022-01-20 00:00:00,2022-01-20,0,3,False,False,winter,13.9,58.0,1217.06
2022-01-20 01:00:00,2022-01-20,1,3,False,False,winter,5.1,69.0,1635.55
2022-01-20 02:00:00,2022-01-20,2,3,False,False,winter,5.0,55.0,1749.62
2022-01-20 03:00:00,2022-01-20,3,3,False,False,winter,7.2,63.0,1665.09
2022-01-20 04:00:00,2022-01-20,4,3,False,False,winter,4.5,56.0,1549.41
2022-01-20 05:00:00,2022-01-20,5,3,False,False,winter,4.1,67.0,1697.79
2022-01-20 06:00:00,2022-01-20,6,3,False,False,winter,1.7,82.0,1911.71
2022-01-20 07:00:00,2022-01-20,7,3,False,False,winter,2.5,65.0,2463.64
2022-01-20 08:00:00,2022-01-20,8,3,False,False,winter,5.3,66.0,2301.05
2022-01-20 09:00:00,2022-01-20,9,3,False,False,winter,3.3,65.0,2271.55
2022-01-20 10:00:00,2022-01-20,10,3,False,False,winter,7.2,55.0,1944.56
2022-01-20 11:00:00,2022-01-20,11,3,False,False,winter,1.6,55.0,2281.14
2022-01-20 12:00:00,2022-01-20,12,3,False,False,winter,4.5,61.0,2031.88
2022-01-20 13:00:00,2022-01-20,13,3,False,False,winter,6.9,68.0,1937.8
2022-01-20 14:00:00,2022-01-20,14,3,False,False,winter,5.2,76.0,2136.39
2022-01-20 15:00:00,2022-01-20,15,3,False,False,winter,11.2,48.0,1809.42
2022-01-20 16:00:00,2022-01-20,16,3,False,False,winter,8.4,57.0,2095.86
2022-01-20 17:00:00,2022-01-20,17,3,False,False,winter,9.7,51.0,2022.31
2022-01-20 18:00:00,2022-01-20,18,3,False,False,winter,9.3,65.0,2094.36
2022-01-20 19:00:00,2022-01-20,19,3,False,False,winter,14.8,56.0,1928.54
2022-01-20 20:00:00,2022-01-20,20,3,False,False,winter,11.8,45.0,2139.42
2022-01-20 21:00:00,2022-01-20,21,3,False,False,winter,14.1,51.0,1867.9
2022-01-20 22:00:00,2022-01-20,22,3,False,False,winter,12.8,65.0,1605.16
2022-01-20 23:00:00,2022-01-20,23,3,False,False,winter,11.9,58.0,1456.85
2022-01-21 00:00:00,2022-01-21,0,4,False,True,winter,8.6,64.0,1153.69
2022-01-21 01:00:00,2022-01-21,1,4,False,True,winter,6.6,65.0,1361.77
2022-01-21 02:00:00,2022-01-21,2,4,False,True,winter,6.5,54.0,1452.99
2022-01-21 03:00:00,2022-01-21,3,4,False,True,winter,5.8,58.0,1337.72
2022-01-21 04:00:00,2022-01-21,4,4,False,True,winter,5.2,61.0,1416.69
2022-01-21 05:00:00,2022-01-21,5,4,False,True,winter,3.8,63.0,1558.27
2022-01-21 06:00:00,2022-01-21,6,4,False,True,winter,6.4,54.0,1512.25
2022-01-21 07:00:00,2022-01-21,7,4,False,True,winter,1.7,66.0,2309.8
2022-01-21 08:00:00,2022-01-21,8,4,False,True,winter,1.6,62.0,2033.34
2022-01-21 09:00:00,2022-01-21,9,4,False,True,winter,4.3,66.0,2140.21
2022-01-21 10:00:00,2022-01-21,10,4,False,True,winter,2.6,52.0,2058.55
2022-01-21 11:00:00,2022-01-21,11,4,False,True,winter,8.1,75.0,1716.93
2022-01-21 12:00:00,2022-01-21,12,4,False,True,winter,5.1,71.0,1845.2
2022-01-21 13:00:00,2022-01-21,13,4,False,True,winter,6.0,52.0,1785.79
2022-01-21 14:00:00,2022-01-21,14,4,False,True,winter,10.3,63.0,1460.69
2022-01-21 15:00:00,2022-01-21,15,4,False,True,winter,9.4,58.0,1458.49
2022-01-21 16:00:00,2022-01-21,16,4,False,True,winter,7.1,71.0,1720.05
2022-01-21 17:00:00,2022-01-21,17,4,False,True,winter,6.4,67.0,2230.8
2022-01-21 18:00:00,2022-01-21,18,4,False,True,winter,9.7,55.0,1903.71
2022-01-21 19:00:00,2022-01-21,19,4,False,True,winter,6.4,56.0,2203.55
2022-01-21 20:00:00,2022-01-21,20,4,False,True,winter,12.8,55.0,1745.94
2022-01-21 21:00:00,2022-01-21,21,4,False,True,winter,10.5,67.0,2051.32
2022-01-21 22:00:00,2022-01-21,22,4,False,True,winter,12.7,50.0,1292.29
2022-01-21 23:00:00,2022-01-21,23,4,False,True,winter,11.1,64.0,1417.53
2022-01-22 00:00:00,2022-01-22,0,5,True,True,winter,7.8,44.0,1212.76
2022-01-22 01:00:00,2022-01-22,1,5,True,True,winter,10.3,56.0,1143.21
2022-01-22 02:00:00,2022-01-22,2,5,True,True,winter,4.7,58.0,1447.6
2022-01-22 03:00:00,2022-01-22,3,5,True,True,winter,6.1,63.0,1281.98
2022-01-22 04:00:00,2022-01-22,4,5,True,True,winter,8.4,58.0,1243.48
2022-01-22 05:00:00,2022-01-22,5,5,True,True,winter,1.2,51.0,1519.04
2022-01-22 06:00:00,2022-01-22,6,5,True,True,winter,1.2,68.0,1495.35
2022-01-22 07:00:00,2022-01-22,7,5,True,True,winter,2.8,52.0,1980.05
2022-01-22 08:00:00,2022-01-22,8,5,True,True,winter,0.7,64.0,1859.19
2022-01-22 09:00:00,2022-01-22,9,5,True,True,winter,5.1,53.0,1865.22
2022-01-22 10:00:00,2022-01-22,10,5,True,True,winter,3.0,75.0,1917.09
2022-01-22 11:00:00,2022-01-22,11,5,True,True,winter,6.1,44.0,1632.09
2022-01-22 12:00:00,2022-01-22,12,5,True,True,winter,5.2,70.0,1793.28
2022-01-22 13:00:00,2022-01-22,13,5,True,True,winter,7.1,68.0,1614.4
2022-01-22 14:00:00,2022-01-22,14,5,True,True,winter,2.9,63.0,1791.41
2022-01-22 15:00:00,2022-01-22,15,5,True,True,winter,10.4,47.0,1433.52
2022-01-22 16:00:00,2022-01-22,16,5,True,True,winter,10.5,80.0,1505.21
2022-01-22 17:00:00,2022-01-22,17,5,True,True,winter,10.1,53.0,1637.96
2022-01-22 18:00:00,2022-01-22,18,5,True,True,winter,10.1,52.0,1727.21
2022-01-22 19:00:00,2022-01-22,19,5,True,True,winter,10.6,53.0,1535.45
2022-01-22 20:00:00,2022-01-22,20,5,True,True,winter,12.0,65.0,1473.28
2022-01-22 21:00:00,2022-01-22,21,5,True,True,winter,9.9,66.0,1675.31
2022-01-22 22:00:00,2022-01-22,22,5,True,True,winter,12.2,67.0,1262.48
2022-01-22 23:00:00,2022-01-22,23,5,True,True,winter,9.9,48.0,1323.12
2022-01-23 00:00:00,2022-01-23,0,6,True,True,winter,10.3,54.0,1171.46
2022-01-23 01:00:00,2022-01-23,1,6,True,True,winter,9.5,64.0,1168.54
2022-01-23 02:00:00,2022-01-23,2,6,True,True,winter,10.7,56.0,1122.43
2022-01-23 03:00:00,2022-01-23,3,6,True,True,winter,5.6,65.0,1251.0
2022-01-23 04:00:00,2022-01-23,4,6,True,True,winter,4.7,54.0,1290.14
2022-01-23 05:00:00,2022-01-23,5,6,True,True,winter,2.0,53.0,1481.94
2022-01-23 06:00:00,2022-01-23,6,6,True,True,winter,2.7,77.0,1427.99
2022-01-23 07:00:00,2022-01-23,7,6,True,True,winter,2.0,68.0,1945.28
2022-01-23 08:00:00,2022-01-23,8,6,True,True,winter,3.2,64.0,1842.3
2022-01-23 09:00:00,2022-01-23,9,6,True,True,winter,2.6,57.0,1984.19
2022-01-23 10:00:00,2022-01-23,10,6,True,True,winter,5.6,62.0,1626.99
2022-01-23 11:00:00,2022-01-23,11,6,True,True,winter,-0.1,70.0,1939.56
2022-01-23 12:00:00,2022-01-23,12,6,True,True,winter,6.6,48.0,1631.69
2022-01-23 13:00:00,2022-01-23,13,6,True,True,winter,3.2,72.0,1925.61
2022-01-23 14:00:00,2022-01-23,14,6,True,True,winter,10.0,68.0,1499.65
2022-01-23 15:00:00,2022-01-23,15,6,True,True,winter,8.7,72.0,1531.58
2022-01-23 16:00:00,2022-01-23,16,6,True,True,winter,9.9,45.0,1522.01
2022-01-23 17:00:00,2022-01-23,17,6,True,True,winter,10.0,61.0,1554.02
2022-01-23 18:00:00,2022-01-23,18,6,True,True,winter,12.3,60.0,1405.47
2022-01-23 19:00:00,2022-01-23,19,6,True,True,winter,14.7,54.0,1576.76
2022-01-23 20:00:00,2022-01-23,20,6,True,True,winter,11.5,55.0,1644.3
2022-01-23 21:00:00,2022-01-23,21,6,True,True,winter,10.1,72.0,1673.3
2022-01-23 22:00:00,2022-01-23,22,6,True,True,winter,11.8,63.0,1266.54
2022-01-23 23:00:00,2022-01-23,23,6,True,True,winter,9.5,61.0,1264.85
2022-01-24 00:00:00,2022-01-24,0,0,False,True,winter,9.4,58.0,1379.74
2022-01-24 01:00:00,2022-01-24,1,0,False,True,winter,7.4,48.0,1326.73
2022-01-24 02:00:00,2022-01-24,2,0,False,True,winter,2.8,48.0,1441.63
2022-01-24 03:00:00,2022-01-24,3,0,False,True,winter,7.2,50.0,1437.31
2022-01-24 04:00:00,2022-01-24,4,0,False,True,winter,0.4,67.0,1634.6
2022-01-24 05:00:00,2022-01-24,5,0,False,True,winter,6.7,51.0,1402.03
2022-01-24 06:00:00,2022-01-24,6,0,False,True,winter,-0.1,61.0,1584.79
2022-01-24 07:00:00,2022-01-24,7,0,False,True,winter,3.6,60.0,1989.6
2022-01-24 08:00:00,2022-01-24,8,0,False,True,winter,-0.1,62.0,2196.71
2022-01-24 09:00:00,2022-01-24,9,0,False,True,winter,1.0,74.0,2138.38
2022-01-24 10:00:00,2022-01-24,10,0,False,True,winter,6.5,60.0,1748.38
2022-01-24 11:00:00,2022-01-24,11,0,False,True,winter,4.6,62.0,1874.69
2022-01-24 12:00:00,2022-01-24,12,0,False,True,winter,6.6,61.0,1841.53
2022-01-24 13:00:00,2022-01-24,13,0,False,True,winter,4.2,61.0,1901.22
2022-01-24 14:00:00,2022-01-24,14,0,False,True,winter,10.0,55.0,1647.79
2022-01-24 15:00:00,2022-01-24,15,0,False,True,winter,12.5,51.0,1366.99
2022-01-24 16:00:00,2022-01-24,16,0,False,True,winter,7.5,73.0,1699.68
2022-01-24 17:00:00,2022-01-24,17,0,False,True,winter,13.5,50.0,1659.09
2022-01-24 18:00:00,2022-01-24,18,0,False,True,winter,11.0,64.0,1744.13
2022-01-24 19:00:00,2022-01-24,19,0,False,True,winter,12.9,50.0,1672.94
2022-01-24 20:00:00,2022-01-24,20,0,False,True,winter,14.8,37.0,1532.45
2022-01-24 21:00:00,2022-01-24,21,0,False,True,winter,14.0,56.0,1645.55
2022-01-24 22:00:00,2022-01-24,22,0,False,True,winter,11.1,62.0,1462.98
2022-01-24 23:00:00,2022-01-24,23,0,False,True,winter,13.7,56.0,1152.77
2022-01-25 00:00:00,2022-01-25,0,1,False,True,winter,9.4,53.0,1392.67
2022-01-25 01:00:00,2022-01-25,1,1,False,True,winter,9.2,65.0,1196.59
2022-01-25 02:00:00,2022-01-25,2,1,False,True,winter,5.6,58.0,1293.92
2022-01-25 03:00:00,2022-01-25,3,1,False,True,winter,8.4,52.0,1419.12
2022-01-25 04:00:00,2022-01-25,4,1,False,True,winter,5.1,62.0,1486.97
2022-01-25 05:00:00,2022-01-25,5,1,False,True,winter,5.5,78.0,1507.08
2022-01-25 06:00:00,2022-01-25,6,1,False,True,winter,4.5,64.0,1609.98
2022-01-25 07:00:00,2022-01-25,7,1,False,True,winter,1.7,49.0,2079.46
2022-01-25 08:00:00,2022-01-25,8,1,False,True,winter,5.6,62.0,2012.13
2022-01-25 09:00:00,2022-01-25,9,1,False,True,winter,5.7,61.0,1919.24
2022-01-25 10:00:00,2022-01-25,10,1,False,True,winter,4.4,68.0,1737.27
2022-01-25 11:00:00,2022-01-25,11,1,False,True,winter,2.3,68.0,2033.55
2022-01-25 12:00:00,2022-01-25,12,1,False,True,winter,7.3,63.0,1712.01
2022-01-25 13:00:00,2022-01-25,13,1,False,True,winter,7.4,57.0,1602.97
2022-01-25 14:00:00,2022-01-25,14,1,False,True,winter,7.7,76.0,1737.24
2022-01-25 15:00:00,2022-01-25,15,1,False,True,winter,8.8,49.0,1670.64
2022-01-25 16:00:00,2022-01-25,16,1,False,True,winter,11.9,63.0,1551.36
2022-01-25 17:00:00,2022-01-25,17,1,False,True,winter,11.1,55.0,1687.51
2022-01-25 18:00:00,2022-01-25,18,1,False,True,winter,12.5,65.0,1752.54
2022-01-25 19:00:00,2022-01-25,19,1,False,True,winter,10.5,60.0,1687.64
2022-01-25 20:00:00,2022-01-25,20,1,False,True,winter,14.0,69.0,1681.61
2022-01-25 21:00:00,2022-01-25,21,1,False,True,winter,12.4,50.0,1724.67
2022-01-25 22:00:00,2022-01-25,22,1,False,True,winter,12.8,64.0,1294.69
2022-01-25 23:00:00,2022-01-25,23,1,False,True,winter,6.9,55.0,1429.01
2022-01-26 00:00:00,2022-01-26,0,2,False,True,winter,7.2,72.0,1335.64
2022-01-26 01:00:00,2022-01-26,1,2,False,True,winter,10.5,49.0,1170.38
2022-01-26 02:00:00,2022-01-26,2,2,False,True,winter,8.1,49.0,1382.06
2022-01-26 03:00:00,2022-01-26,3,2,False,True,winter,7.7,69.0,1247.09
2022-01-26 04:00:00,2022-01-26,4,2,False,True,winter,-0.2,61.0,1945.8
2022-01-26 05:00:00,2022-01-26,5,2,False,True,winter,2.1,59.0,1615.63
2022-01-26 06:00:00,2022-01-26,6,2,False,True,winter,4.7,63.0,1505.18
2022-01-26 07:00:00,2022-01-26,7,2,False,True,winter,5.0,75.0,2197.92
2022-01-26 08:00:00,2022-01-26,8,2,False,True,winter,1.8,64.0,2105.67
2022-01-26 09:00:00,2022-01-26,9,2,False,True,winter,2.6,55.0,2165.73
2022-01-26 10:00:00,2022-01-26,10,2,False,True,winter,0.5,64.0,1981.93
2022-01-26 11:00:00,2022-01-26,11,2,False,True,winter,4.5,68.0,1919.69
2022-01-26 12:00:00,2022-01-26,12,2,False,True,winter,2.2,62.0,1961.88
2022-01-26 13:00:00,2022-01-26,13,2,False,True,winter,8.0,67.0,1654.72
2022-01-26 14:00:00,2022-01-26,14,2,False,True,winter,5.3,72.0,1861.32
2022-01-26 15:00:00,2022-01-26,15,2,False,True,winter,10.9,54.0,1541.68
2022-01-26 16:00:00,2022-01-26,16,2,False,True,winter,10.8,55.0,1515.2
2022-01-26 17:00:00,2022-01-26,17,2,False,True,winter,12.3,55.0,1772.54
2022-01-26 18:00:00,2022-01-26,18,2,False,True,winter,15.2,49.0,1578.61
2022-01-26 19:00:00,2022-01-26,19,2,False,True,winter,12.7,59.0,1704.95
2022-01-26 20:00:00,2022-01-26,20,2,False,True,winter,13.3,61.0,1716.8
2022-01-26 21:00:00,2022-01-26,21,2,False,True,winter,11.2,58.0,1741.91
2022-01-26 22:00:00,2022-01-26,22,2,False,True,winter,14.8,57.0,1100.03
2022-01-26 23:00:00,2022-01-26,23,2,False,True,winter,10.9,71.0,1252.34
2022-01-27 00:00:00,2022-01-27,0,3,False,True,winter,7.3,61.0,1387.67
2022-01-27 01:00:00,2022-01-27,1,3,False,True,winter,9.1,54.0,1219.02
2022-01-27 02:00:00,2022-01-27,2,3,False,True,winter,7.5,68.0,1386.27
2022-01-27 03:00:00,2022-01-27,3,3,False,True,winter,8.3,59.0,1336.8
2022-01-27 04:00:00,2022-01-27,4,3,False,True,winter,5.2,66.0,1510.25
2022-01-27 05:00:00,2022-01-27,5,3,False,True,winter,1.9,61.0,1765.48
2022-01-27 06:00:00,2022-01-27,6,3,False,True,winter,5.8,69.0,1562.48
2022-01-27 07:00:00,2022-01-27,7,3,False,True,winter,2.5,55.0,2107.11
2022-01-27 08:00:00,2022-01-27,8,3,False,True,winter,2.6,67.0,1836.13
